post_id,data,post 
760381,1655975069,Любимый Фиолент. Не повидались в этом году🤧
760381,1655975138,"Дети были березовики, но кажется травы добавились. Вчера старшая реагировала глазами. Обе с соплями."
760381,1655976060,Ох уж этот тополиный пух.. постоянно им давлюсь😅 а так все хорошо)
760381,1655985647,"Сегодня жесть что с носом, давно такого не было"
760381,1655989027,"Березовик , совсем не понимаю , что в этом году происходит,  реагирую через день и не понимаю на что. Все думаю травы добавились , но смотрю я не одна такая 🙈"
760381,1655989768,"Дочь то ли реагирует, то ли от орви. Вчера вечером свистящее дыхание. Начала есть перекрёст. Видимо ещё рано расслабляться.("
760381,1655995128,"Ощущение, что в Ижевске пик злаков. Готова глаза себе выцарапать уже... Назонекс пока нос держит, но на улицу выходить лишний раз не хочется..."
760381,1656004442,"ЮВ Подмосковье. Вчера-позавчера дома, только утром в глаза капли. Сегодня экзамен в автошколе, весь день на улице, полный комплект ☹️"
760381,1656009297,"Все дни, кроме горла, все было хорошо, сегодня насморк и чес носа."
760381,1656009628,"Дочь съела морковку, зачесалось горло и глаза, пришлось дать АГ."
760381,1656009964,"Дочь злаковик, сегодня  началась реакция не смотря на аг принятый утром. Реагирует всегда глазами. Правда 4ч была на улице днем. Ивановская область"
760381,1656051092,"Сейчас пора ягод,а они обработаны под завязку.Чтобы довезти из стран ,где они произрастают ,их обрабатывают против плесени"
760381,1656057497,"ЮЗАО, Москва. Поллиноз, береза. Неделю назад прекратила пить АГ, вернулось слезотечение и зуд в глазах, носу, ушах. Второй день как вернула АГ, стало лучше."
760381,1656103518,"Краснодарский край, всё отлично"
760381,1656268416,"Отдыхали 10 дней в Дербенте. Все до границы обьездил, только на грецкий орех реакция была и то, потому что дала ребенку проверить. Так там прошла практически вся аллергия, лекарства не пригодились (ну кроме грецкого ореха), ел все практически, на травы не реагировал,хотя там много чего цвело. Пищевая отступила кардинально. Приехали в Москву, на следующее же утро глаза красные, и каждый день почти на препаратах. Я в такой унынии, там у меня мои болячки отступили, ни одного дня ни суставы,ни голова не болела, об аллергии забыли! Блин,  хоть переезжай"
760381,1656485520,"Башкирия. Березу перенесли нормально в этом году, но сейчас симптомы появляются через день-два. На злаковые. А скоро ещё и полынь зацветёт, на неё тоже реакция ( в этом году в мае начали пить блогир 3, облегчает 💯"
760077,1655878697,"Липецк.  У мне сильная реакция на пыльцу злаковых трав. Но сегодня самочувствие  уже хорошее)) . Вчера погуляла на улице два часа, из симптомов только глаза немного красные и чихала пару раз. Надеюсь что злаки пошли на убыль. 🤗"
760077,1655881533,Прячусь дома от злаков🙂
760077,1655886131,У сына злаки. МО. Сегодня ночью храпел меньше 🙈 но днем ещё гнусавит
760077,1655899138,"Москва, ЮЗАО, со вчерашнего дня насморк и чихание😩 ну уж на злаки никогда не реагировала, неужели теперь и они тоже? Интересно просто, я спокойно жить этим летом еще буду или уже всё, до конца лета эта бодяга?.."
760077,1655908282,"Сегодня кошмар какой то с ребёнком происходит. Глаза краснющие, нос такой же, чихает без конца и подкашливает. Впервые такое с ним 😭😭😭. Даже на березу такой реакции нету. Что сейчас пылит? Только злаки?"
760077,1655927267,"Все предыдущие дни сын вишню нормально ел, а сегодня глаз распух на неё☹️"
760077,1656021068,"Я первый сезон столкнулась с аллергией😔кашель мучает приступообразный с апреля месяца,как перестаю пить АГ и дышать атровентом,так все возвращается((("
759876,1655790894,Отвратно
759876,1655792777,"Доброе утро! Когда в Москве пик для злаковых? Цветут вовсю, приложение пишет средний уровень. В Санкт-Петербурге пик приходится на середину июня."
759876,1655794281,"Берёзу пережила более менее дома под тионами почти без лекарств. Третий день на даче, сегодня жесть! Вышла на десять минут утром и снова зашла, непрекращающийся чихание, потек нос, чешется язык, стало тяжело дышать. 😟"
759876,1655795155,"Последние два дня почти не чешутся глаза, зато горло и нос свербят, будто у меня ОРВИ. И нос отекший без выделений. Отличие только в том, что аг уменьшают выраженность симптомов."
759876,1655808410,"Вчера и сегодня ночью был кашель, применяла ""Вентолин"". Северный ветер ("
759876,1655808515,"Ужасно в екб, вроде идут дожди, а в глаза будто песок сыпят"
759876,1655825044,"Сегодня дождь и полегче. 
Зудит горло прям чешется. Может можно чем-то прополоскать?"
759876,1655840192,"Дочь на злаки сегодня в Подмосковье (Дзержинский) первый раз в глаза капала, до этого было лайтово. Живём на 16, на улице не была вчера и сегодня - а они, черти, вроде не должны долетать к нам."
759771,1655708967,"Кошмарно третьи сутки. Бесконечный бронхоспазм, на фексадине, симбикорте... Хоть бы что😐
Люди, что посоветуете из АГ при алерг.астме? Кетотифен был, фексадин, делорсин, кестин - без толку. 
Причем, у меня на пыльцу, всякого рода, по нулям😩 Купила цитеризин, сегодня попробую. Не улавливаю связь приступов вообще ни с чем. Весной начинается, осенью заканчивается...."
759771,1655724917,Творится какая то фигня. Носоглотка на что то реагирует уже несколько дней.
759771,1655738380,Зацвели чудесные злаковые вместе с моей сезонной аллергией👍🏻 теперь мой утренний будильник это🤧🤧🤧 цетрин и дезринит моё всё в это время. А скоро ещё полынь...😣🔥
759630,1655615780,"Ночью перестал дышать нос, поэтому мне снилось, что я задыхаюсь😢
В целом терпимо, не дышит всего 1 ноздря пока что😁"
759630,1655616575,Отличное!
759630,1655618240,Москва. Ночью всё лицо горело огнем и дышать снова тяжело(( добавились злаки как я понимаю
759630,1655625512,"Вчера прошлась в другой район по полю (у нас тут реально заросли травы вдоль ж д не косят), в итоге насморк сильный. Хотя на сорные травы мне брали анализ, реакции не было."
759630,1655627390,"Москва. Чихаю со вчерашнего дня, хотя сижу на базе. Их дома не выходила, но форточки открыты."
759630,1655630204,Ко мне ОРВИ прицепилось...
759630,1655634283,"Липецк, цветение злаков в самом разгаре. Нос заложен, глаза красные, опухшие и ужасно чешутся. На улицу выхожу через день! Но я без АГ.  Только Аква Марис Эктоин в нос и всё."
759630,1655639798,"Всем доброго дня! Москва СВАО. Выход на улицу - целое дело. Начинают слезиться глаза и свистящее дыхание, несмотря на базовую схему лечения."
759630,1655640124,"Москва, поела вчера черешни (раньше не было на нее перекрестной аллергии), так вылез небольшой хемоз в глазу. Выпила таблетку ""Кестина"", прошло. Спасибо этой группе за то, что благодаря ей я уже знала, что это, блин, такое! А то бы здорово психанула на ночь глядя - или, еще хуже, выдавила бы его."
759630,1655667391,"Нагляделась на полиноз ребенка и мой организм решил сегодня вспомнить, как он раньше ошибался. С 2008 не было реакции. Заложило дико нос. Спаслась зодаком, тем самым, который ребенку вообще не помогает"
759630,1655668473,Была в Казани все было прекрасно.Вернулась в МСК немного чешется лицо и чих
759630,1655714836,"В этом году кошмар какой-то, через день аг и капли в нос."
759630,1655750633,"Москва. Уже третий-четвёртый день чихание, кашель аллергический."
759630,1655896761,"Хорошо бы все писали из каких они городов, чтобы понятнее картина была. Я вот из Уфы и у меня тоже закладывает нос. Но у нас в этом году постоянно дожди и прохладно и поллиноз легче переносится. Выхожу редко на улицу"
759476,1655532198,"Доброе, или не очень, утро! Москва, СВАО. С утра дико слезились глаза."
759476,1655532217,"Спасибо, в эту весну цветения минимум березы и рябины. Я дышала и даже чувствовала запахи! Для профилактики пропивала кларитин. На моей памяти это вторая прекрасная по самочувствию весна! 🙏😍"
759476,1655534558,Москва свао .совсем плохо. Была 2 недели на море с 23 мая по 10 июня .вернулась и через сутки так накрыло снова. Супрастинекс лекролин момат рино и уже сальбутамол на ночь .В этом году что то прям сильно. Живу у лосиного острова.
759476,1655534724,"Сзал Москва, третье утро чихаю и чешутся глаза. В нос прыскаю аллергодил- помогает. Живу га 3 этаже, вряд ли злаки достают, видимо, грибы где-то рядом из-за повышенной влажности."
759476,1655535287,Москва. Плохо дела. На ингаляциях.
759476,1655537327,"Скажите показывает по определению пальцы в Питере все отцвело, но говорят березы ещё заносит с области! Это так?"
759476,1655540911,"В Анапе отдыхаем. Две ночи покашливаю при засыпании особенно. Полусидя засыпаю. Нос течет, но скорее всего не аллергены виноваты. Вода холодная и ветер свежий при полящем солнце"
759476,1655543382,"Уехала на дачу (пос. Воровского рядом с Электроуглями). Походила по участку - обструкция, чешется лицо 😩"
759476,1655545304,Мытищи. Ещё не отцвела сирень. Какое можно быть самочувствие. Растянулся березовый сезон.
759476,1655548814,"Тверь, ребенок кашляет.. Цетрин, серетид, добавила последние дни сингуляр - такое ощущение, что вообще ничего не помогает("
759476,1655554130,"Сегодня нормально, но на улице не были; вчера только вышли и глаза невозможно открыть чешет...😱 Краснодар"
759476,1655570417,"Ярославль. Кажется аллергия на берёзу отступила у дочки, но успела прихватить вирус. Лечим. Больше склоняюсь, что без сочетания с аллергией. Вероятно организм очень восприимчив пока(
У меня -на злаковые. Пока только глазами реагирую. Терапию начала,"
759476,1655611945,"Перекрёсты продолжают долбить, одна черешня - горло чешется. Так и сидим на заморозке🙄"
759476,1655706133,СПб береза закончилась!!!!! Пока передышка))) жду цветение луговых …..
759294,1655441338,"Доброе ! Все вдыхают и наслаждаются 😂 но появился перекрёст на черешню ранее никогда такого не было , моментально закладывает нос  отёк губ"
759294,1655443352,"Подмосковье, глаза у меня красные, чешутся, с ресниц что-то непонятное смыла. Опатанол снимает зуд, но в глазу остаётся ощущение инородного тела😢"
759294,1655443612,"Башкирия - сопли слюни слезы 😁 уже немного проходит, сегодня проснулась без насморка"
759294,1655443937,"Ярославль.насморк,ребенок сопит ночью"
759294,1655447022,Мытищи. Пока не очень.
759294,1655447708,"Москва, сзао. Реагирую на злаки, но в наморднике и с назавалем нормально. Плюс покосили боле-менее в округе у меня тут.."
759294,1655447796,"Москва. СВАО. Ребёнок 6 лет.
В этом году просто жуть какая то с сыпью…неподходящая. Обычно к этому времени практически все проходило, к сейчас - просто ужас!:(
Немного реагируют глаза и сопит нос. На АГ+Лекролин+Авамис

Берёзу отсидели дома, сейчас злаки"
759294,1655448004,"Москва, береза

Не могу понять в чем дело, но последнюю неделю по ночам начинается зуд в ушах и горле+небольшой насморк. Днем все без симптомов.

Вот думаю, либо что-то добавляется из трав/злаков, либо какие-то суперзаносы, либо при сборе вещей к переезду поднимается остаточная пыль вместе с пыльцой дома. 

Хоть бы не первый вариант))"
759294,1655457484,Злаки пошли. Вчера накаталась по городу и по Люберцам к ночи нос заложило... Утром нос тоже слега заложен и глаза немного. Глаза прошли сами после умывания...
759294,1655463016,"Минск ; злаки
После прогулки очень сильно щекочет в носу но чихнуть не получается; 
Глаза слезятся и чешутся;
В горле першит"
759294,1655466101,Скажите Тимофеевка уже цветёт?
759294,1655466113,Московская область
759294,1655475806,"Москва, без симптомов, без лекарств."
759294,1655481449,"Добрый вечер. Подскажите, ЗЛАКИ как долго? Понятно, что смотря какие. Но вот эта первая волна сколько длится?"
759294,1655500781,"Всё отлично. Мы то в Москве, то в Можайске МО. Ребенок - ольха, лещина, берёза. Реакции на перекрестные продукты пока есть."
759294,1655505676,"За июнь 7 раз уже приступы были. Уж не знаю, что может быть. В мае и то их не было, а тут прям..."
759086,1655355710,отлично) МО
759086,1655355715,"Хорошо в Москве). Эх, а оказаться бы в каком-нибудь месте с этих чудесных картинок-было бы совсем замечательно... но, пока только помечтаем, и на работу побежим😊."
759086,1655358297,СПб -супер!👍
759086,1655359008,"СПб, все отлично! Страшное позади)))"
759086,1655359215,"В Анапе 3 день. У мужа и ребенка аллергия на злаки. Ребенок чувствует себя хорошо, муж чихает. Тополиный пух единичный. Говорят было много."
759086,1655359946,"Плохо, моя аллергия  весенняя оказалась толчком после взятия кота 😭 2 года весной аллергия, и 2 года как у нас кот, сейчас даже ничего не прошло, со слезами ищу новую семью своему любимцу 😭(спасибо, выговорилась)"
759086,1655361088,"Москва, не очень. Вчера опух и закупорился с очистителем воздуха. Берёзу принесло..."
759086,1655363026,"Вчера к ночи накрыло, кашель пришлось пить кестин. С утра еле встала на улице опять все жжет лицо, глаза, слизистая, блин уже достало, что за год. Эти сев. Ветры когда нибудь кончатся"
759086,1655370920,"Мытищи. Под окном, метрах в ста, ещё цветёт сирень. На высоком этаже её запах не чувствую. Но за секунду до грохота грома (примерно в 12 часов), было ощущение, что попал в зону цветения сирени. От греха подальше выпил половинку цитерезина."
759086,1655381377,"У мужа нос заложило. Марий Эл, Татарстан, Чувашия что цветёт?"
759086,1655387486,"Москва, сын чихает, высмаркивается. Думаю на сирень под окном. Пока было прохладно и после дождя не пахла, а сегодня на солнце этот противный запах, всё в окно"
759086,1655402950,"Новосибирск ,все отлично 👍🏿"
759086,1655405578,"Зеленоград, вчера была реакция, сегодня всё отлично! На что было, не пойму)"
759086,1655415658,"Москва. Сегодня на Нагатинской попала в какой-то круговорот пуха, он везде, вдоль аллей, тротуаров и кружил в воздухе так сильно, что у меня сразу начались хрипы. Наверно это уже тополь и одуванчиковый пух смешались, несло прямо в лицо, это пипец😕Пришлось прямо на ходу принять беродуал, а до этого не принимала дня два.Думаю реакция в Москве на пух."
759086,1655421392,"Липецк, не критично, но зуд век сохраняется. С начала недели на АГ, назавале. Видимо злаки во всю пылят"
759086,1655427902,"Новосибирск. У ребёнка берёзовика снова потекли сопли и покраснели глаза, точно не простуда. Вроде как гисметео показывает новые заносы березы. Если честно, я в шоке. Такого не припомню, чтобы в середине июня ещё была реакция."
758816,1655270318,ЮВАО кашель  такое ощущение что береза вернулась
758816,1655271184,СПб сыро
758816,1655274022,"Зеленоград, с утра не расстаюсь с носовым платком((((
Не понимаю, на что реакция?!"
758816,1655274423,"Пермь , все хорошо. Вчера Косила траву , была сильная реакция. А так уже в принципе недели 3 как живу нормальной жизнью"
758816,1655275713,"Спб, лучше!"
758816,1655280933,"Южное Подмосковье Серпухов, мужу и друзьям не ок. При чем именно в нашем районе. Подозреваем цветение сосен.
У мужа итак аллергия на луговые."
758816,1655315868,"Аллергия на Тимофеевку , королев все ок"
758816,1655322988,"Аллергия на березу,ольху, лещину. Но ребёнка до сих пор не отпустило. Глаза бывает припухают , краснеют , нос не дышит. Днём более менее, а вечером вообще забит."
758816,1655337969,"Тверь, ребенок кашляет."
758533,1655185200,Мытищи. Могло бы быть и лучше.
758533,1655185732,"Думаю остались только те у кого на тополь ,все остальные выдохнули ."
758533,1655186307,"Сама березовик.На даче в Клинском районе потекли сопли, появилось першение в горле((( на что, интересно?"
758533,1655188246,"Все выдохнули, начинают вдыхать ""злачники"". По утрам зуд в гортани, отечность на лице. Купирую назанексом и цетрином, пока справляются. ЮЗАО"
758533,1655189775,"Курская область, злаки вовсю, у нас основные аллергены - ежа и лисохвост. Кашель, зуд в горле, глазах, носу, прозрачное течёт из носа. Принимаем монтелукаст, зодак, в нос авамис, в глаза лекролин."
758533,1655202601,"У меня классика, и на травы тоже. Уже который день носоглотка заложена, кашель пробивается."
758533,1655202626,"Москва, реакции нет, без таблеток."
758533,1655204426,"Ижевск. Пару дней чувствовала незначительный зуд в глазах, сегодня нос начал реагировать. Повсюду нескошенные злаки. Здравствуй, сезон 2022."
758533,1655207115,"Дышать без спецсредств пока так себе и лекролин все еще расчехлен. Москва, север. Уж не знаю, что там ""закончилось"" или ""низкий уровень""."
758533,1655207517,"У нас вообще катастрофа... к аллергии ветрянка добавилась... на злаки есть реакция, но небольшая. Кашель прошёл. Но теперь в городе в бетоне нельзя гулять из-за детей, а в лесу из-за аллергии...🙈"
758533,1655218249,https://vk.com/wall-34100569_578444 лишь бы не адаптировались тут они
758533,1655222752,"Омск. Ребёнок березовик +пищевая аллергия. Гуляем 3 дня, есть небольшая заложенность носа, антигистаминные 1/2 дозы только утром. Промываем нос аквалором и капаем виброцил. Перед улицей барьер аквамарис. Но у нас сегодня начались дожди, мы рады!!!"
758533,1655224064,"Москва. У ребёнка аллергия на березу,ольху и лещину , но блин не знаю что такое. Чихает и прозрачный насморк. Иногда говорит , что в уголке глаза болит. Дала зодак и не знаю что дальше делать..."
758533,1655224602,"Нижний Новгород. Уже несколько дней на улице зуд в горле, носу и глазах, чихание.
Ночью был дождь, с утра было чуть лучше."
758533,1655224818,"Береза прошла, травы начались. Полнедели нос у ребёнка дышал и опять по новой(("
758533,1655227339,"У меня тоже сохраняется реакция до сих пор.Главная проблема в том,что я не знаю все аллергенов своих."
758533,1655230667,"Пермь, прогнозы по заносами чистые. Выходила на улицу реакции не было"
758533,1655271571,"Москва, периодически нападает чих и зуд в носу, если не берёза, то тогда не знаю что. Вряд ли пыльца сорных трав долетает до наших человейников"
758149,1655097174,"Судя по отсутствию комментариев, уже хорошее у всех, да и слава Богу)))."
758149,1655098701,
758149,1655099917,
758149,1655100995,"Муж и сын с аллергией на злаки. В Рязани у обоих насморк. Едем в Анапу. Остановились в шахтах,ребенок чешет глаза сильно. Мужу тут полегче на удивление"
758149,1655100998,"Жить можно, только глаза чешутся 🥴 Насморк, заложенность"
758149,1655103351,"который день не очень(хз,что это....неужели +травы ??? 😡"
758149,1655103371,"Мытищи. Не без АГ, но жить можно."
758149,1655104880,"Челябинск. Пока аг оставили, два дня без симптомов. Надеюсь, сезон закрыли."
758149,1655104933,Это где такая красота на фото?)
758149,1655105680,😍😍😍😍😍😍 какая красота на фото
758149,1655107530,"Там где эта красота точно не должно быть аллергии 🙂
А у нас от свежескошенной травы першит в горле, держимся подальше от покошенных мест, пока не подсохнут. В целом хорошее самочувствие."
758149,1655107599,"Юг МО. Прекрасно. 2 дня на свежем воздухе, но АГ не бросаю."
758149,1655108841,"Залипла на картинки, а самочувствие переменное, чих отпустил, вернулось покашливание.. Одинцовский район, но АГ два дня забываю выпить.."
758149,1655110448,"У сына 4.5 года аллергия на берёзу. Каждую весну уезжаем в Геленджик, там сидим и смотрим на волну. Эта весна была сложной, даже там впервые словили пыльцу от десяти единственных берёз в городе. Вернулись в Москву 30-го мая, нос сьегка заложило. Смотрели на ваши графики пыльцы и сидели неделю дома, в МО Балашихе. С прошлой недели стали выходить на улицу, сначала по 10-15 минут, чтобы посмотреть на реакцию. Принимает Монтелар и Назонекс, на улицу - Назаваль.
Вчера ездили наконец в гости к бабушке в Москву, ЮВАО. Всё слава Богу. Заканчиваем препараты."
758149,1655110596,"Я в группе новичок, извините, если что. В приложении указано что уровень пыльцы берёзы низкий. В карте указано 8 баллов. Это имеется ввиду где-то локально и прописан самый высокий уровень? А то всё таки волнительно всё это, не хочется подставиться после стольких трудов с бегством."
758149,1655117960,"Балашиха. Березовик.2 дня без лекарств. Все нормально, иногда глаза краснеют еще."
758149,1655127450,"Фото чудесные, спасибо админу!!!"
758149,1655136486,"Владимирская область, злаки не цветут ещё ,реакции нет"
758149,1655144154,"На злаки на той неделе реакция была сильная. (Нос заложен был и тëк ,чихи, постоянные) Надышался скошенной травой. Сейчас всё норм. Мск."
758149,1655145340,"Злаки есть... В городе норм. Но была в Зарядье, а там как раз ежа, мятлик и лисохвост вовсю... Нос почесался рядом. За город пока не поеду... Подожду когда пик пройдет"
758149,1655153197,"СПб, как самочувствие? Что-то мой берёзовик опять раскашлялся после прогулки, неделю гуляли нормально. Что опять надуло?"
758149,1655658134,"Химки Сходня. Начиная со вторника ухудшение. Сильный сухой кашель. В том году поставили диагноз поллиноз на березу и ольху. Летает какой-то пух. Не пойму что это. Одуванчики или тополь. Когда сидит дома, то всё хорошо. Завтра едем в Анапу . Сутки в поезде. Надеюсь, что выдержим"
757932,1655014146,"У нас так было,  заживало очень долго."
757932,1655019031,"А я недавно дудник вот голыми руками сорвала и тоже как все руки начало жечь и волдырь вскочил. Ещё раз пошла проверить-точно не борщевик, впервые такая реакция на него. Может они перекрестились уже как-то? Похожи ведь. Но жгло и немело чуть меньше суток."
757932,1655021753,"Примерно также у нас было от дягиля.  Сначала грешили на такую форму аллергии, а потом нет химический ожог от дягиля."
757932,1655025674,"Борщевик красивое растение, обожаю его, такая мощь!!! Просто не надо природу осквернять (трогать, рубить и т.п.) и все будет хорошо🙂"
757932,1655029731,"Я сама в свои 35 его ни разу не видела, борщевик этот. Пытаюсь детям по картинкам показать и обьяснить, надеюсь не забудут"
757932,1655030964,"Со школьных субботников ещё помню,что к борщевику лучше не подходить. И старшей дочке уже объяснили про него."
757932,1655031126,"Борщевик уничтожать надо и не жалко его. Это чуждое средней полосе, искусственно завезенное к нам растение для корма скоту, только вот коровы оказались умнее тогдашних ""специалистов"" и есть его отказались. А люди до сих пор испытывают на себе последствия эксперимента. Мой отец даже в больнице лежал потрогав борщевик."
757932,1655044202,Я как то обожгла ь им очень сильно(( на всю жизнь запомнила
757932,1655062712,"Прошлым летом обожглась , больше 2-х месяцев сходило , там пздц был ."
757932,1655103250,"В детстве столкнулась с ним. Стреляли рябиной из трубок, сделанных, как потом выяснилось, из борщевика😖
Итог: ожоги. Но самое неприятное то, что с тех пор, т.е. с того злополучного лета моего детства, у меня фотодерматоз: аллергия на солнечное излучение. Без солнцезащитного крема, кожа начинает краснеть, чесаться, появляется сыпь, потом волдыри как на фото тут, которые лопаются до крови.... короч, как в фильмах про вампиров.Так что летом без  солнцезащитного крема никуда."
757932,1655104536,"Люблю погуглить растения. Знала про борщевик, не думала что прям такие волдыри с него. Но не все зонтичные опасные, например сныть можно употреблять в пищу. Даже интересно стало)"
757932,1655501319,"Были на выходных в Переславле-Залесском, на въезде в город просто поля этого борщевика. Куда смотрят местные власти, это же ужас, надо как-то бороться, место туристическое, людей много"
757909,1655009335,"Берёза отцвела, но похоже пошла альтернария. А может наткнулся где-то на залежи берёзовой..."
757909,1655011454,"СПб, без аг уже 10 дней. Нос заложен, глаза чешутся очень сильно. Возможно злаки цветут, подоконник протираю- на нем жёлтая пыльца 🤷‍♀️. В прошлые года после березы все проходило, но в этот раз почему-то нет("
757909,1655012573,"Омск. У ребёнка аналогичная ситуация. Берёза отцветала и все хорошо становилось. А сейчас один раз выйдешь на улицу, кстати на улице не разу не чихнула, а на утро чихает и нос закладывает. Приходится с утра аг давать."
757909,1655012634,"СПб, нос заложен, горло болит, охрипла, но вчера ела клубнику!)"
757909,1655013044,"Ульяновск. Глаза красные припухшие, горло болит, осипшая, охрипшая( нос заложен("
757909,1655013736,"Подмосковье, Ногинск, пошли злаки, похоже. Проснулся с аллергически воспаленной носоглоткой."
757909,1655015043,"Москва. Перекрёсты все к березе прошли, но начался кашель после прогулок - травы"
757909,1655015625,"Липецк. Травы активно цветут. Нос заложен🤧, глаза красные и ужасно чешутся уши🤦‍♂️🤦‍♂️."
757909,1655025826,Алтай любимый ❤️
757909,1655027166,"Владимирская область, завершаем назонекс потихоньку. Вроде всё нормально у сына-березовика"
757909,1655031266,"Мск, первое утро без кашля 🎉
Отменяю монтелукаст, если всё норм завтра, то можно праздновать завершение сезона )"
757909,1655035094,"Подскажите , пожалуйста ,если на черешню перекрест можно ли есть понемногу , чтобы приучить организм ?"
757909,1655035761,"Москва, кашель после прогулки. Неужели и злаки ещё"
757909,1655043624,"Химки мкр.Сходня. десять дней без монтелукаста, берёза отошла. Два дня красные глаза,сухой кашель, нос течет, сонливость. Сегодня поднялась температура. В том году в июне всё было хорошо. Летает пух. Толи одуванчики То ли тополь. Не знаю уже что давать."
757909,1655043945,"Тверь, ребенок кашляет. Злаки? Первый год такое("
757909,1655070127,"Можайск МО. Отменяем сингуляр ребенку. Но пока ещё на диете, не вводим перекрестные продукты."
757738,1654937108,"Скажите пожалуйста во время цветения берёзы, Ольхи, орешника в Абхазию возможно уезжать или там тоже это все присутствует?"
757738,1654940022,"Орешник и Ольха цветут обильно. Обычно в самом начале года. Удивительно, но симптомы не ловили. Сами березовики, на местные раннецветущие реагируем в полный рост."
757738,1654941895,"Москва. Без симптомов, без лекарств."
757738,1654946413,"Мытищи. Значительно легче, но не до конца. 1 таблетка Цетиризин-Акрихин в день."
757738,1654947171,"Мск, небольшой утренний кашель ещё сохраняется и иногда чихаю. Без АГ."
757738,1654956725,"Спб,  дитё еще чихает🙈🙈🙈🙈"
757738,1654957722,"Плохо, глаза чешутся, чихаю, горло першит. У меня аллергия на злаки"
757738,1654979486,"СПб, за городом начался злаковый трэш😖 Муж на Зиртеке, Назонексе, Лекролине + Нару (весь день на улице). Я днём на улицу ни ногой, вечером прокатилась на велосипеде в Нару без лекарств, вроде нормально, пока маска ""держит""."
757738,1655007500,
757738,1655224441,"Нижний Новгород. Очень чихаю и чешу глаза, даже в маске. Хотя не пойму, что цветет. Злаки, что ли."
757474,1654843242,"Новосибирск. Сезон берёзы закрыли неделю назад. АГ отменили. И по классике жанра через неделю зацепили ОРВИ. Не первый год такой сценарий. Видимо иммунитет проседает. Уже и готовишься и меры профилактики принимаем и всё равно ОРВИ цепляет где то. Больше гуляет, больше общается, а иммунка ослабленная. Сидим на изоляции с ОРВИ."
757474,1654847904,Самара. Ребенок берёзовик реагирует... Хз на что. На лекарствах
757474,1654856287,"Одинцовский район (подмосковье) ребенок вчера начал чихать, сегодня немного подкашливал…с мая на антигистаминных! Непонятно на что реакция, может на травы? На них еще не сдавали анализы. У нас в этом году первый раз началась аллергия (береза/ольха/дуб)"
